id,reporter_id,reporter_reputation,region_name,coast_split,hazard_type,severity,description,text_lang,latitude,longitude,gps_accuracy,device_timestamp,server_timestamp,time_delta_sec,exif_valid,exif_lat,exif_lng,media_url,media_hash,wave_height_m,wind_speed_kmh,ground_truth
rep_0075,usr_014,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.682669,83.21137,8.88,2025-08-17T12:00:58.108540,2025-08-17T12:13:58.108540,780,1,17.683505,83.21191,https://example.com/media_74.jpg,f6d391fb0d8cbcee7f0c9fe844ca957091fd836c9ea066432de9061377c9f997,1.69,23.8,VERIFIED
rep_0076,usr_026,0.6,"Alibaug, Maharashtra",west,high-waves,High,"समुद्रकिनारी ४ मीटरपेक्षा उंच लाटा उसळत आहेत, मच्छीमारांना धोका.",mr,18.668766,72.872557,15.87,2025-08-17T06:04:51.630058,2025-08-17T06:34:51.630058,1800,0,,,,,1.28,46.8,VERIFIED
rep_0077,usr_025,0.2,"Digha, West Bengal",east,storm-surge,High,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.648804,87.502287,24.84,2025-08-16T05:27:20.651400,2025-08-16T05:45:20.651400,1080,0,,,https://example.com/media_76.jpg,6f320cf39fa8594e2cb813243d2694256e45d20f06efb2ebbf7637fb0fefda4d,2.24,53.0,VERIFIED
rep_0078,usr_013,0.88,"Chennai, Tamil Nadu",east,flood,Moderate,கடல் நீர் பெருக்கெடுத்து வீடுகளுக்குள் புகுந்தது.,ta,13.049153,80.316072,8.72,2025-08-15T22:54:23.953038,2025-08-15T23:19:23.953038,1500,1,13.051681,80.319626,https://example.com/media_77.jpg,53779f85d7ed27ca5598c141075d6099a853c772e5f0dc2cfa2ea0cbb1acd41e,3.48,63.7,VERIFIED
rep_0079,usr_031,0.6,"Nagapattinam, Tamil Nadu",east,tsunami,Moderate,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,10.963911,80.064466,6.11,2025-08-18T08:00:00,2025-08-18T08:53:00,3180,0,,,https://example.com/media_78.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.15,20.2,REJECTED
rep_0080,usr_019,0.2,"Nagapattinam, Tamil Nadu",east,high-waves,Low,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.753542,79.779262,22.71,2025-08-17T17:49:55.273830,2025-08-17T18:16:55.273830,1620,1,10.745449,79.780993,https://example.com/media_79.jpg,8e9ff6570ddd8dd82c77a3b5a68ccbe985b7410ce5fd1b71bb300d16fa38620e,1.45,41.1,VERIFIED
rep_0081,usr_015,0.6,"Chennai, Tamil Nadu",east,flood,Severe,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.049829,80.32471,56.61,2025-08-15T17:36:25.269653,2025-08-15T18:54:25.269653,4680,1,13.054159,80.315216,https://example.com/media_80.jpg,aa32ad4bdac057688c7d48006bd5b2630d60bda23df3e03cf9f583afd2675070,3.69,61.7,VERIFIED
rep_0082,usr_047,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.72511,83.243697,12.66,2025-08-17T18:26:56.404739,2025-08-17T18:31:56.404739,300,0,,,https://example.com/media_81.jpg,952c9fb68aa7a5b754f9e86b71b27c66def1d2ac2cb0ec338a9f2b597bf99c00,3.51,42.1,VERIFIED
rep_0083,usr_010,0.45,"Panaji, Goa",west,high-waves,Severe,"Observed water activity near coast in Panaji, Goa.",hi,15.535517,73.787399,36.08,2025-08-16T07:00:00,2025-08-16T07:23:00,1380,0,,,https://example.com/media_82.jpg,4cf7760a969e8246eef4dcc7b24bc0e460cfe97f1323b1ee323f1c853e8bd43d,1.34,29.3,VERIFIED
rep_0084,usr_048,0.45,"Nagapattinam, Tamil Nadu",east,storm-surge,Moderate,கடற்கரையில் இனிமையான காற்று வீசுகிறது.,ta,10.756622,79.838724,13.81,2025-08-17T23:00:00,2025-08-18T03:48:00,17280,0,,,https://example.com/media_83.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.05,16.6,REJECTED
rep_0085,usr_042,0.45,"Digha, West Bengal",east,coastal-erosion,Moderate,সমুদ্রের প্রবল ঢেউয়ে সৈকত ও বাঁধের ব্যাপক ভাঙন শুরু হয়েছে।,bn,21.606069,87.513481,19.61,2025-08-16T03:18:14.221978,2025-08-16T05:40:14.221978,8520,1,21.606827,87.510478,https://example.com/media_84.jpg,bb8496048c7799837fd8d6321adc86d610f7896e7beb765c6f0143899bfaa421,2.08,58.6,VERIFIED
rep_0086,usr_014,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,High,चक्रवाती हवाओं के साथ समुद्र में भारी जल स्तर वृद्धि।,hi,17.696724,83.208023,14.02,2025-08-17T20:24:15.530450,2025-08-17T20:46:15.530450,1320,1,17.698314,83.207264,https://example.com/media_85.jpg,6cb9eac0f32197994429b1814714e011c01f17c6bd5597e41d23762b8df09439,2.27,39.6,VERIFIED
rep_0087,usr_033,0.6,"Puri, Odisha",east,tsunami,Moderate,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,20.031041,86.104719,11.86,2025-08-15T11:00:00,2025-08-15T12:41:00,6060,0,,,,,0.97,21.0,REJECTED
rep_0088,usr_002,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.671702,83.194629,12.24,2025-08-17T14:14:10.557231,2025-08-17T14:19:10.557231,300,1,17.666967,83.198011,https://example.com/media_87.jpg,0a846f1798f2cee5d8eba9b629a99408f58ae0397fb51b30c9176f3a5565b3d3,2.53,37.5,VERIFIED
rep_0089,usr_047,0.88,"Chennai, Tamil Nadu",east,tsunami,High,"கடல் நீர் திடீரென உள்வாங்கி காணப்படுகிறது, எச்சரிக்கை தேவை.",ta,13.073993,80.279729,13.82,2025-08-15T15:06:39.481930,2025-08-15T15:22:39.481930,960,0,,,https://example.com/media_88.jpg,277d9553412046bc2fa1bc48e694a8c4308e96c9f10b1fe38600bdb28cab19af,2.0,53.7,VERIFIED
rep_0090,usr_043,0.6,"Surat, Gujarat",west,flood,High,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.136065,72.620208,10.12,2025-08-17T19:39:27.315932,2025-08-17T19:58:27.315932,1140,0,,,https://example.com/media_89.jpg,215461a877c014c476588ddca2aa1cdc96fe189e9ab7d2fbb889276ad39f62ac,1.9,78.4,VERIFIED
rep_0091,usr_046,0.6,"Porbandar, Gujarat",west,high-waves,Low,"समुद्र में भारी उफान, नावों का संचालन पूरी तरह ठप।",hi,21.664957,69.630925,20.49,2025-08-16T19:08:59.614208,2025-08-16T19:33:59.614208,1500,1,21.66205,69.629451,https://example.com/media_90.jpg,1a2c6b0ec15fd6f2c23c578e4f27083a77edff211bad52b138e7d33d02ebb69c,2.82,64.8,VERIFIED
rep_0092,usr_001,0.45,"Chennai, Tamil Nadu",east,flood,High,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.08683,80.282564,21.31,2025-08-15T18:43:56.393848,2025-08-15T19:01:56.393848,1080,1,13.08876,80.28285,https://example.com/media_91.jpg,8f68173933e4c97c228ea28bda421789d5e9df0ac3625e8da8d2a2b3d8d229a7,2.24,56.5,VERIFIED
rep_0093,usr_033,0.6,"Porbandar, Gujarat",west,high-waves,High,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.641751,69.597648,23.8,2025-08-16T23:55:55.156596,2025-08-17T00:07:55.156596,720,0,,,https://example.com/media_92.jpg,44bb9586b173366d896364c67779647c909bcf5707e726b16edbd8028fe3d517,3.65,74.8,VERIFIED
rep_0094,usr_020,0.6,"Panaji, Goa",west,coastal-erosion,Low,"Observed water activity near coast in Panaji, Goa.",en,15.470481,73.790469,32.82,2025-08-16T09:00:00,2025-08-16T10:42:00,6120,0,,,https://example.com/media_93.jpg,7bf81a0a1ec09883dc21d92a7ac068a643e5021e49fddd10c34a7c4a6f443335,1.48,25.6,VERIFIED
rep_0095,usr_015,0.6,"Visakhapatnam, Andhra Pradesh",east,coastal-erosion,Moderate,"Observed water activity near coast in Visakhapatnam, Andhra Pradesh.",te,17.676071,83.237711,48.09,2025-08-15T09:00:00,2025-08-15T09:56:00,3360,0,,,https://example.com/media_94.jpg,56f1408eba2c797e2272b498e031ae5e36422a11f22ef0e38c64f8c311b43a20,1.28,35.1,VERIFIED
rep_0096,usr_018,0.45,"Surat, Gujarat",west,flood,High,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.145053,72.647918,138.76,2025-08-17T21:35:47.245439,2025-08-17T21:46:47.245439,660,1,21.145088,72.649803,,,1.41,69.5,VERIFIED
rep_0097,usr_004,0.6,"Chennai, Tamil Nadu",east,flood,Moderate,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.042235,80.268326,13.07,2025-08-16T02:21:25.786884,2025-08-16T02:34:25.786884,780,0,,,https://example.com/media_96.jpg,9d11cac26826f4539206a79ab7b9b2283f3c18e6af0fdc37efb999813b8f2183,2.07,52.9,VERIFIED
rep_0098,usr_038,0.6,"Mumbai, Maharashtra",west,tsunami,Severe,किनारी फिरायला छान वातावरण आहे.,mr,18.925509,72.831243,134.26,2025-08-18T14:00:00,2025-08-18T18:14:00,15240,0,,,https://example.com/media_97.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.63,20.1,REJECTED
rep_0099,usr_031,0.6,"Chennai, Tamil Nadu",east,high-waves,Moderate,"Observed water activity near coast in Chennai, Tamil Nadu.",en,13.088199,80.234057,24.94,2025-08-15T21:00:00,2025-08-15T21:23:00,1380,0,,,,,1.6,30.4,VERIFIED
rep_0100,usr_030,0.45,"Puri, Odisha",east,flood,Low,"Observed water activity near coast in Puri, Odisha.",or,19.778493,85.800805,50.04,2025-08-17T09:00:00,2025-08-17T09:21:00,1260,0,,,https://example.com/media_99.jpg,f0591b3c47c1e34750cfc901a6a608ed8fb15a30705ab22419344834b732afb9,1.3,37.9,REJECTED
rep_0101,usr_045,0.6,"Mangalore, Karnataka",west,high-waves,Moderate,"Observed water activity near coast in Mangalore, Karnataka.",en,12.958065,74.857259,59.07,2025-08-16T06:00:00,2025-08-16T06:45:00,2700,0,,,,,1.73,35.9,REJECTED
rep_0102,usr_003,0.45,"Digha, West Bengal",east,storm-surge,Low,দীঘা সমুদ্র সৈকত হোটেল বুকিং ডিসকাউন্ট।,bn,21.764263,87.747586,3.88,2025-08-16T20:00:00,2025-08-17T00:57:00,17820,1,21.82944,87.847132,https://example.com/media_101.jpg,564142f3c5a1ac1010a37262d8c86f512b0be50cf9af899cec116a41e955bd9b,0.45,22.2,REJECTED
rep_0103,usr_002,0.88,"Mumbai, Maharashtra",west,flood,Severe,समुद्राचे पाणी सखल भागात भरले.,mr,18.916075,72.823786,125.03,2025-08-16T17:56:50.962431,2025-08-16T18:06:50.962431,600,1,18.9165,72.825038,https://example.com/media_102.jpg,4acb649fab8cdb03f69fdda455f49c481903f31cf5659261114213ac1444f83e,1.81,60.2,VERIFIED
rep_0104,usr_047,0.88,"Alibaug, Maharashtra",west,high-waves,Severe,धक्कादायक लाटांचा जोर वाढला असून जेटीवर पाणी आले आहे.,mr,18.630036,72.91717,6.6,2025-08-17T06:05:33.177866,2025-08-17T06:15:33.177866,600,0,,,https://example.com/media_103.jpg,cc677430cfc56343c5e298bdee47e98eecc2d68acdb2c791094e9ffa47a4364d,2.72,52.0,VERIFIED
rep_0105,usr_029,0.88,"Nagapattinam, Tamil Nadu",east,high-waves,Low,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.796984,79.854532,90.98,2025-08-17T22:14:51.067111,2025-08-17T22:20:51.067111,360,1,10.790065,79.852656,https://example.com/media_104.jpg,9d41c65ae9bf172ce3434c3b822042d0c4bc87e6b072f1b350e357053e6bd562,2.78,49.3,VERIFIED
rep_0106,usr_027,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.7067,83.228556,24.04,2025-08-17T19:54:37.023742,2025-08-17T20:07:37.023742,780,1,17.697596,83.234254,https://example.com/media_105.jpg,043d011cc22a9c3c4cb1bce6db47aedad2ce28460aef053ca4356e9bf40213ac,2.94,58.0,VERIFIED
rep_0107,usr_003,0.45,"Digha, West Bengal",east,storm-surge,High,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.638823,87.509006,24.01,2025-08-16T03:04:41.553400,2025-08-16T05:22:41.553400,8280,1,21.639359,87.516722,https://example.com/media_106.jpg,d6fd9200f428d08158a5769988b7e785b26ec3b439a6333ef82766dd78fd1297,2.92,63.1,VERIFIED
rep_0108,usr_039,0.45,"Surat, Gujarat",west,flood,Moderate,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.125504,72.64801,18.26,2025-08-18T00:30:06.258284,2025-08-18T00:38:06.258284,480,0,,,https://example.com/media_107.jpg,a8f7526d908330fe3b548fcce3fc0c94fe7360ac3324b4151c19ff52385506ab,1.98,76.3,VERIFIED
rep_0109,usr_043,0.6,"Porbandar, Gujarat",west,flood,Moderate,હોટેલ અને બીચ ટૂર માટે સંપર્ક કરો.,gu,21.872644,69.809359,6.0,2025-08-16T01:00:00,2025-08-16T05:02:00,14520,1,21.92449,69.954911,,,0.98,17.5,REJECTED
rep_0110,usr_001,0.45,"Digha, West Bengal",east,flood,Low,"Observed water activity near coast in Digha, West Bengal.",bn,21.631253,87.514914,40.75,2025-08-15T11:00:00,2025-08-15T11:55:00,3300,0,,,,,1.69,35.1,REJECTED
rep_0111,usr_014,0.6,"Porbandar, Gujarat",west,high-waves,Low,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,21.659059,69.640195,23.19,2025-08-16T19:25:44.542204,2025-08-16T19:42:44.542204,1020,0,,,https://example.com/media_110.jpg,f704f499ecc0fe5349707368b86c0f5b2b0f0b5d829de6db327f0da2a79cdae6,3.18,72.0,VERIFIED
rep_0112,usr_012,0.2,"Porbandar, Gujarat",west,high-waves,High,જેટી પાસે ભારે મોજાના કારણે નુકસાન.,gu,21.647482,69.595149,19.06,2025-08-16T19:35:32.236055,2025-08-16T21:26:32.236055,6660,1,21.65052,69.592486,,,3.54,69.5,VERIFIED
rep_0113,usr_030,0.45,"Chennai, Tamil Nadu",east,flood,Moderate,கடல் நீர் பெருக்கெடுத்து வீடுகளுக்குள் புகுந்தது.,ta,13.082203,80.279051,83.99,2025-08-15T20:04:25.740658,2025-08-15T20:29:25.740658,1500,1,13.077296,80.279918,https://example.com/media_112.jpg,087f32d5ed864c2655fe5e966e12cb3f21b54c7307f9b88204b94564a251b9d0,2.8,54.9,VERIFIED
rep_0114,usr_029,0.88,"Visakhapatnam, Andhra Pradesh",east,tsunami,High,Hotel discount booking promotion near seaside.,en,17.860143,83.535658,7.15,2025-08-15T08:00:00,2025-08-15T09:55:00,6900,0,,,https://example.com/media_113.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.97,20.1,REJECTED
rep_0115,usr_003,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,"Severe swells observed along the promenade, small boats unable to anchor.",en,10.789015,79.802414,12.5,2025-08-17T18:39:38.035696,2025-08-17T21:34:38.035696,10500,0,,,https://example.com/media_114.jpg,1796b192f83f60c8dff3214cbe195278645678060fe11033a1ffe0541c291429,1.47,58.9,VERIFIED
rep_0116,usr_023,0.88,"Puri, Odisha",east,coastal-erosion,Moderate,"Observed water activity near coast in Puri, Odisha.",or,19.828967,85.798582,24.39,2025-08-16T04:00:00,2025-08-16T04:35:00,2100,0,,,,,1.64,28.0,VERIFIED
rep_0117,usr_045,0.6,"Alibaug, Maharashtra",west,high-waves,Low,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,18.653784,72.857729,9.7,2025-08-17T02:50:10.736097,2025-08-17T03:11:10.736097,1260,0,,,https://example.com/media_116.jpg,9332684ef3c1a2c88b79bf417a87fa3bb9b427879b5e64a8b82d26791428933a,1.48,44.6,VERIFIED
rep_0118,usr_043,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,High,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.779232,79.852987,8.08,2025-08-18T02:51:28.995330,2025-08-18T05:38:28.995330,10020,0,,,https://example.com/media_117.jpg,8947018e9539d325411100db8dc275278d16b05f6067b406b9ece57402fff403,2.0,61.2,VERIFIED
rep_0119,usr_022,0.88,"Panaji, Goa",west,flood,Moderate,समुद्र किनारे होटल बुकिंग के लिए संपर्क करें।,hi,15.499777,73.833137,9.39,2025-08-16T23:00:00,2025-08-17T01:20:00,8400,0,,,,,0.77,11.9,REJECTED
rep_0120,usr_003,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.698874,83.255251,9.82,2025-08-17T17:11:32.571860,2025-08-17T17:16:32.571860,300,1,17.696631,83.252673,https://example.com/media_119.jpg,396bf31a3fdcf15404c101c0bd8db682bbd0147dc3cf287411d2cb2c3a48569b,3.25,46.2,VERIFIED
rep_0121,usr_047,0.88,"Porbandar, Gujarat",west,high-waves,High,જેટી પાસે ભારે મોજાના કારણે નુકસાન.,gu,21.68524,69.604744,23.16,2025-08-16T18:03:58.044425,2025-08-16T20:50:58.044425,10020,0,,,https://example.com/media_120.jpg,4ac3019de07dc7ae3462b954da65b7a8cbf9d32f10bfa15bc47a44a93538048d,2.77,73.1,VERIFIED
rep_0122,usr_021,0.6,"Surat, Gujarat",west,flood,High,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.108738,72.641532,131.61,2025-08-17T19:52:33.946958,2025-08-17T20:18:33.946958,1560,1,21.106649,72.644384,https://example.com/media_121.jpg,2e209dcfb18a7da833f7b1c681c05248e16b04db9534483b22921dd1ae28607f,1.76,74.8,VERIFIED
rep_0123,usr_013,0.88,"Porbandar, Gujarat",west,high-waves,Severe,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,21.676071,69.634163,11.64,2025-08-16T19:43:34.191435,2025-08-16T19:52:34.191435,540,0,,,https://example.com/media_122.jpg,3d61b2c7c7fcc51b56bcbc3492b5cc53b8f0592f6af2806dfadc7c27d38667fa,3.66,74.5,VERIFIED
rep_0124,usr_041,0.88,"Mumbai, Maharashtra",west,flood,Low,समुद्राचे पाणी सखल भागात भरले.,mr,18.926907,72.838101,12.5,2025-08-16T20:09:43.003145,2025-08-16T20:23:43.003145,840,0,,,https://example.com/media_123.jpg,b49922d045d31d4f8dcce23bbd5c2087201b9ced911c908cf3eb9634ec832734,2.52,49.0,VERIFIED
rep_0125,usr_029,0.88,"Porbandar, Gujarat",west,tsunami,High,દરિયાનું પાણી અચાનક પાછળ હટી ગયું છે.,gu,21.661082,69.619505,23.12,2025-08-16T18:00:32.476420,2025-08-16T20:12:32.476420,7920,0,,,https://example.com/media_124.jpg,3a6f563f76b57b1a364e33eda53f937cf433bbbfc5dcf124ea75dff303b0a1c5,2.36,76.8,VERIFIED
rep_0126,usr_039,0.45,"Surat, Gujarat",west,flood,Moderate,દરિયાના પાણી નીચાણવાળા વિસ્તારોમાં ઘૂસી ગયા છે.,gu,21.08636,72.658836,23.89,2025-08-17T21:32:46.649349,2025-08-17T21:37:46.649349,300,1,21.085335,72.65867,,,2.35,59.9,VERIFIED
rep_0127,usr_035,0.45,"Mangalore, Karnataka",west,storm-surge,High,Hotel discount booking promotion near seaside.,en,13.050552,75.17651,9.68,2025-08-15T21:00:00,2025-08-15T22:23:00,4980,0,,,https://example.com/media_126.jpg,b7d7d652f27602801d18f9339958f8b12008fdaa80a206695c2d404b247db0a4,1.25,23.5,REJECTED
